id,rate_date,currency_code,currency_name,unit,buying_rate,selling_rate,source,created_at
79179,2023-11-08,USD,U.S. Dollar,1,132.92,133.52,NRB,2026-01-08 14:44:26
79201,2023-11-09,USD,U.S. Dollar,1,132.94,133.54,NRB,2026-01-08 14:44:26
79223,2023-11-10,USD,U.S. Dollar,1,132.96,133.56,NRB,2026-01-08 14:44:26
79245,2023-11-11,USD,U.S. Dollar,1,133.05,133.65,NRB,2026-01-08 14:44:26
79267,2023-11-12,USD,U.S. Dollar,1,133.05,133.65,NRB,2026-01-08 14:44:26
79289,2023-11-13,USD,U.S. Dollar,1,133.05,133.65,NRB,2026-01-08 14:44:26
79311,2023-11-14,USD,U.S. Dollar,1,133.04,133.64,NRB,2026-01-08 14:44:26
79333,2023-11-15,USD,U.S. Dollar,1,133.04,133.64,NRB,2026-01-08 14:44:26
79355,2023-11-16,USD,U.S. Dollar,1,132.74,133.34,NRB,2026-01-08 14:44:26
79377,2023-11-17,USD,U.S. Dollar,1,132.88,133.48,NRB,2026-01-08 14:44:26
79399,2023-11-18,USD,U.S. Dollar,1,132.94,133.54,NRB,2026-01-08 14:44:26
79421,2023-11-19,USD,U.S. Dollar,1,132.94,133.54,NRB,2026-01-08 14:44:26
79443,2023-11-20,USD,U.S. Dollar,1,132.94,133.54,NRB,2026-01-08 14:44:26
79465,2023-11-21,USD,U.S. Dollar,1,133.05,133.65,NRB,2026-01-08 14:44:27
79487,2023-11-22,USD,U.S. Dollar,1,133.08,133.68,NRB,2026-01-08 14:44:27
79509,2023-11-23,USD,U.S. Dollar,1,133.02,133.62,NRB,2026-01-08 14:44:27
79531,2023-11-24,USD,U.S. Dollar,1,133.06,133.66,NRB,2026-01-08 14:44:27
79553,2023-11-25,USD,U.S. Dollar,1,133.1,133.7,NRB,2026-01-08 14:44:27
79575,2023-11-26,USD,U.S. Dollar,1,133.1,133.7,NRB,2026-01-08 14:44:27
79597,2023-11-27,USD,U.S. Dollar,1,133.1,133.7,NRB,2026-01-08 14:44:27
79619,2023-11-28,USD,U.S. Dollar,1,133.1,133.7,NRB,2026-01-08 14:44:27
79641,2023-11-29,USD,U.S. Dollar,1,133.04,133.64,NRB,2026-01-08 14:44:27
79663,2023-11-30,USD,U.S. Dollar,1,133.03,133.63,NRB,2026-01-08 14:44:27
79685,2023-12-01,USD,U.S. Dollar,1,133.14,133.74,NRB,2026-01-08 14:44:27
79707,2023-12-02,USD,U.S. Dollar,1,132.97,133.57,NRB,2026-01-08 14:44:27
79729,2023-12-03,USD,U.S. Dollar,1,132.97,133.57,NRB,2026-01-08 14:44:27
79751,2023-12-04,USD,U.S. Dollar,1,132.97,133.57,NRB,2026-01-08 14:44:27
79773,2023-12-05,USD,U.S. Dollar,1,133.09,133.69,NRB,2026-01-08 14:44:27
79795,2023-12-06,USD,U.S. Dollar,1,133.12,133.72,NRB,2026-01-08 14:44:27
79817,2023-12-07,USD,U.S. Dollar,1,133.03,133.63,NRB,2026-01-08 14:44:27
79839,2023-12-08,USD,U.S. Dollar,1,133.07,133.67,NRB,2026-01-08 14:44:27
79861,2023-12-09,USD,U.S. Dollar,1,133.12,133.72,NRB,2026-01-08 14:44:27
79883,2023-12-10,USD,U.S. Dollar,1,133.12,133.72,NRB,2026-01-08 14:44:27
79905,2023-12-11,USD,U.S. Dollar,1,133.12,133.72,NRB,2026-01-08 14:44:27
79927,2023-12-12,USD,U.S. Dollar,1,133.14,133.74,NRB,2026-01-08 14:44:27
79949,2023-12-13,USD,U.S. Dollar,1,133.13,133.73,NRB,2026-01-08 14:44:27
79971,2023-12-14,USD,U.S. Dollar,1,133.15,133.75,NRB,2026-01-08 14:44:27
79993,2023-12-15,USD,U.S. Dollar,1,133.04,133.64,NRB,2026-01-08 14:44:27
80015,2023-12-16,USD,U.S. Dollar,1,132.51,133.11,NRB,2026-01-08 14:44:27
80037,2023-12-17,USD,U.S. Dollar,1,132.51,133.11,NRB,2026-01-08 14:44:27
80059,2023-12-18,USD,U.S. Dollar,1,132.51,133.11,NRB,2026-01-08 14:44:27
80081,2023-12-19,USD,U.S. Dollar,1,132.6,133.2,NRB,2026-01-08 14:44:27
80103,2023-12-20,USD,U.S. Dollar,1,132.8,133.4,NRB,2026-01-08 14:44:27
80125,2023-12-21,USD,U.S. Dollar,1,132.78,133.38,NRB,2026-01-08 14:44:27
80147,2023-12-22,USD,U.S. Dollar,1,132.95,133.55,NRB,2026-01-08 14:44:27
80169,2023-12-24,USD,U.S. Dollar,1,132.73,133.33,NRB,2026-01-08 14:44:27
80191,2023-12-23,USD,U.S. Dollar,1,132.73,133.33,NRB,2026-01-08 14:44:27
80213,2023-12-25,USD,U.S. Dollar,1,132.73,133.33,NRB,2026-01-08 14:44:27
80235,2023-12-26,USD,U.S. Dollar,1,132.73,133.33,NRB,2026-01-08 14:44:27
80257,2023-12-27,USD,U.S. Dollar,1,132.82,133.42,NRB,2026-01-08 14:44:27
80279,2023-12-28,USD,U.S. Dollar,1,133.06,133.66,NRB,2026-01-08 14:44:27
80301,2023-12-29,USD,U.S. Dollar,1,132.77,133.37,NRB,2026-01-08 14:44:27
80323,2023-12-30,USD,U.S. Dollar,1,132.84,133.44,NRB,2026-01-08 14:44:29
80345,2023-12-31,USD,U.S. Dollar,1,132.84,133.44,NRB,2026-01-08 14:44:29
80367,2024-01-01,USD,U.S. Dollar,1,132.84,133.44,NRB,2026-01-08 14:44:29
80389,2024-01-02,USD,U.S. Dollar,1,132.89,133.49,NRB,2026-01-08 14:44:29
80411,2024-01-03,USD,U.S. Dollar,1,133.02,133.62,NRB,2026-01-08 14:44:29
80433,2024-01-04,USD,U.S. Dollar,1,132.95,133.55,NRB,2026-01-08 14:44:29
80455,2024-01-05,USD,U.S. Dollar,1,132.88,133.48,NRB,2026-01-08 14:44:29
80477,2024-01-06,USD,U.S. Dollar,1,132.75,133.35,NRB,2026-01-08 14:44:29
80499,2024-01-07,USD,U.S. Dollar,1,132.75,133.35,NRB,2026-01-08 14:44:29
80521,2024-01-08,USD,U.S. Dollar,1,132.75,133.35,NRB,2026-01-08 14:44:29
80543,2024-01-09,USD,U.S. Dollar,1,132.73,133.33,NRB,2026-01-08 14:44:29
80565,2024-01-10,USD,U.S. Dollar,1,132.69,133.29,NRB,2026-01-08 14:44:29
80587,2024-01-11,USD,U.S. Dollar,1,132.56,133.16,NRB,2026-01-08 14:44:29
80609,2024-01-12,USD,U.S. Dollar,1,132.55,133.15,NRB,2026-01-08 14:44:29
80631,2024-01-13,USD,U.S. Dollar,1,132.38,132.98,NRB,2026-01-08 14:44:29
80653,2024-01-14,USD,U.S. Dollar,1,132.38,132.98,NRB,2026-01-08 14:44:29
80675,2024-01-15,USD,U.S. Dollar,1,132.38,132.98,NRB,2026-01-08 14:44:29
80697,2024-01-16,USD,U.S. Dollar,1,132.32,132.92,NRB,2026-01-08 14:44:29
80719,2024-01-17,USD,U.S. Dollar,1,132.62,133.22,NRB,2026-01-08 14:44:29
80741,2024-01-18,USD,U.S. Dollar,1,132.73,133.33,NRB,2026-01-08 14:44:29
80763,2024-01-19,USD,U.S. Dollar,1,132.7,133.3,NRB,2026-01-08 14:44:29
80785,2024-01-20,USD,U.S. Dollar,1,132.61,133.21,NRB,2026-01-08 14:44:29
80807,2024-01-21,USD,U.S. Dollar,1,132.61,133.21,NRB,2026-01-08 14:44:29
80829,2024-01-22,USD,U.S. Dollar,1,132.61,133.21,NRB,2026-01-08 14:44:29
80851,2024-01-23,USD,U.S. Dollar,1,132.61,133.21,NRB,2026-01-08 14:44:29
80873,2024-01-24,USD,U.S. Dollar,1,132.75,133.35,NRB,2026-01-08 14:44:29
80895,2024-01-25,USD,U.S. Dollar,1,132.7,133.3,NRB,2026-01-08 14:44:29
80917,2024-01-26,USD,U.S. Dollar,1,132.69,133.29,NRB,2026-01-08 14:44:29
80939,2024-01-27,USD,U.S. Dollar,1,132.69,133.29,NRB,2026-01-08 14:44:29
80961,2024-01-28,USD,U.S. Dollar,1,132.69,133.29,NRB,2026-01-08 14:44:29
80983,2024-01-29,USD,U.S. Dollar,1,132.69,133.29,NRB,2026-01-08 14:44:29
81005,2024-01-30,USD,U.S. Dollar,1,132.72,133.32,NRB,2026-01-08 14:44:29
81027,2024-01-31,USD,U.S. Dollar,1,132.68,133.28,NRB,2026-01-08 14:44:29
81049,2024-02-01,USD,U.S. Dollar,1,132.58,133.18,NRB,2026-01-08 14:44:29
81071,2024-02-02,USD,U.S. Dollar,1,132.45,133.05,NRB,2026-01-08 14:44:29
81093,2024-02-03,USD,U.S. Dollar,1,132.38,132.98,NRB,2026-01-08 14:44:29
81115,2024-02-04,USD,U.S. Dollar,1,132.38,132.98,NRB,2026-01-08 14:44:29
81137,2024-02-05,USD,U.S. Dollar,1,132.38,132.98,NRB,2026-01-08 14:44:29
81159,2024-02-06,USD,U.S. Dollar,1,132.6,133.2,NRB,2026-01-08 14:44:29
81181,2024-02-07,USD,U.S. Dollar,1,132.6,133.2,NRB,2026-01-08 14:44:29
81203,2024-02-08,USD,U.S. Dollar,1,132.46,133.06,NRB,2026-01-08 14:44:29
81225,2024-02-09,USD,U.S. Dollar,1,132.44,133.04,NRB,2026-01-08 14:44:29
81247,2024-02-10,USD,U.S. Dollar,1,132.56,133.16,NRB,2026-01-08 14:44:29
81269,2024-02-11,USD,U.S. Dollar,1,132.56,133.16,NRB,2026-01-08 14:44:29
81291,2024-02-12,USD,U.S. Dollar,1,132.56,133.16,NRB,2026-01-08 14:44:29
81313,2024-02-13,USD,U.S. Dollar,1,132.51,133.11,NRB,2026-01-08 14:44:29
81335,2024-02-14,USD,U.S. Dollar,1,132.51,133.11,NRB,2026-01-08 14:44:29
81357,2024-02-15,USD,U.S. Dollar,1,132.56,133.16,NRB,2026-01-08 14:44:29
81379,2024-02-16,USD,U.S. Dollar,1,132.58,133.18,NRB,2026-01-08 14:44:29
81401,2024-02-17,USD,U.S. Dollar,1,132.53,133.13,NRB,2026-01-08 14:44:29
81423,2024-02-18,USD,U.S. Dollar,1,132.53,133.13,NRB,2026-01-08 14:44:29
81445,2024-02-19,USD,U.S. Dollar,1,132.53,133.13,NRB,2026-01-08 14:44:29
81467,2024-02-20,USD,U.S. Dollar,1,132.53,133.13,NRB,2026-01-08 14:44:29
81489,2024-02-21,USD,U.S. Dollar,1,132.45,133.05,NRB,2026-01-08 14:44:29
81511,2024-02-22,USD,U.S. Dollar,1,132.46,133.06,NRB,2026-01-08 14:44:29
81533,2024-02-23,USD,U.S. Dollar,1,132.25,132.85,NRB,2026-01-08 14:44:29
81555,2024-02-24,USD,U.S. Dollar,1,132.41,133.01,NRB,2026-01-08 14:44:29
81577,2024-02-25,USD,U.S. Dollar,1,132.41,133.01,NRB,2026-01-08 14:44:29
81599,2024-02-26,USD,U.S. Dollar,1,132.41,133.01,NRB,2026-01-08 14:44:29
81621,2024-02-27,USD,U.S. Dollar,1,132.33,132.93,NRB,2026-01-08 14:44:29
81643,2024-02-28,USD,U.S. Dollar,1,132.34,132.94,NRB,2026-01-08 14:44:29
81665,2024-02-29,USD,U.S. Dollar,1,132.38,132.98,NRB,2026-01-08 14:44:29
81687,2024-03-01,USD,U.S. Dollar,1,132.37,132.97,NRB,2026-01-08 14:44:29
81709,2024-03-02,USD,U.S. Dollar,1,132.35,132.95,NRB,2026-01-08 14:44:29
81731,2024-03-03,USD,U.S. Dollar,1,132.35,132.95,NRB,2026-01-08 14:44:29
81753,2024-03-04,USD,U.S. Dollar,1,132.35,132.95,NRB,2026-01-08 14:44:29
81775,2024-03-05,USD,U.S. Dollar,1,132.33,132.93,NRB,2026-01-08 14:44:29
81797,2024-03-06,USD,U.S. Dollar,1,132.34,132.94,NRB,2026-01-08 14:44:29
81819,2024-03-07,USD,U.S. Dollar,1,132.22,132.82,NRB,2026-01-08 14:44:29
81841,2024-03-08,USD,U.S. Dollar,1,132.16,132.76,NRB,2026-01-08 14:44:29
81863,2024-03-09,USD,U.S. Dollar,1,132.16,132.76,NRB,2026-01-08 14:44:29
81885,2024-03-10,USD,U.S. Dollar,1,132.16,132.76,NRB,2026-01-08 14:44:29
81907,2024-03-11,USD,U.S. Dollar,1,132.16,132.76,NRB,2026-01-08 14:44:29
81929,2024-03-12,USD,U.S. Dollar,1,132.12,132.72,NRB,2026-01-08 14:44:29
81951,2024-03-13,USD,U.S. Dollar,1,132.14,132.74,NRB,2026-01-08 14:44:29
81973,2024-03-14,USD,U.S. Dollar,1,132.29,132.89,NRB,2026-01-08 14:44:29
81995,2024-03-15,USD,U.S. Dollar,1,132.22,132.82,NRB,2026-01-08 14:44:29
82017,2024-03-16,USD,U.S. Dollar,1,132.31,132.91,NRB,2026-01-08 14:44:29
82039,2024-03-17,USD,U.S. Dollar,1,132.31,132.91,NRB,2026-01-08 14:44:29
82061,2024-03-18,USD,U.S. Dollar,1,132.31,132.91,NRB,2026-01-08 14:44:29
82083,2024-03-19,USD,U.S. Dollar,1,132.36,132.96,NRB,2026-01-08 14:44:29
82105,2024-03-20,USD,U.S. Dollar,1,132.56,133.16,NRB,2026-01-08 14:44:29
82127,2024-03-21,USD,U.S. Dollar,1,132.76,133.36,NRB,2026-01-08 14:44:29
82149,2024-03-22,USD,U.S. Dollar,1,132.74,133.34,NRB,2026-01-08 14:44:29
82171,2024-03-23,USD,U.S. Dollar,1,133.19,133.79,NRB,2026-01-08 14:44:29
82193,2024-03-24,USD,U.S. Dollar,1,133.19,133.79,NRB,2026-01-08 14:44:29
82215,2024-03-25,USD,U.S. Dollar,1,133.19,133.79,NRB,2026-01-08 14:44:29
82237,2024-03-26,USD,U.S. Dollar,1,133.19,133.79,NRB,2026-01-08 14:44:29
82259,2024-03-27,USD,U.S. Dollar,1,132.96,133.56,NRB,2026-01-08 14:44:29
82281,2024-03-28,USD,U.S. Dollar,1,133.1,133.7,NRB,2026-01-08 14:44:29
82303,2024-03-29,USD,U.S. Dollar,1,133.15,133.75,NRB,2026-01-08 14:44:29
82325,2024-03-30,USD,U.S. Dollar,1,133.15,133.75,NRB,2026-01-08 14:44:29
82347,2024-03-31,USD,U.S. Dollar,1,133.15,133.75,NRB,2026-01-08 14:44:29
82369,2024-04-01,USD,U.S. Dollar,1,133.15,133.75,NRB,2026-01-08 14:44:29
82391,2024-04-02,USD,U.S. Dollar,1,133.15,133.75,NRB,2026-01-08 14:44:29
82413,2024-04-03,USD,U.S. Dollar,1,133.12,133.72,NRB,2026-01-08 14:44:29
82435,2024-04-04,USD,U.S. Dollar,1,133.2,133.8,NRB,2026-01-08 14:44:29
82457,2024-04-05,USD,U.S. Dollar,1,133.21,133.81,NRB,2026-01-08 14:44:29
82479,2024-04-06,USD,U.S. Dollar,1,132.98,133.58,NRB,2026-01-08 14:44:29
82501,2024-04-07,USD,U.S. Dollar,1,132.98,133.58,NRB,2026-01-08 14:44:29
82523,2024-04-08,USD,U.S. Dollar,1,132.98,133.58,NRB,2026-01-08 14:44:30
82545,2024-04-09,USD,U.S. Dollar,1,133.01,133.61,NRB,2026-01-08 14:44:30
82567,2024-04-10,USD,U.S. Dollar,1,133.01,133.61,NRB,2026-01-08 14:44:30
82589,2024-04-11,USD,U.S. Dollar,1,132.8,133.4,NRB,2026-01-08 14:44:30
82611,2024-04-12,USD,U.S. Dollar,1,132.8,133.4,NRB,2026-01-08 14:44:30
82633,2024-04-13,USD,U.S. Dollar,1,133.17,133.77,NRB,2026-01-08 14:44:30
82655,2024-04-14,USD,U.S. Dollar,1,133.17,133.77,NRB,2026-01-08 14:44:30
82677,2024-04-15,USD,U.S. Dollar,1,133.17,133.77,NRB,2026-01-08 14:44:30
82699,2024-04-16,USD,U.S. Dollar,1,133.23,133.83,NRB,2026-01-08 14:44:30
82721,2024-04-17,USD,U.S. Dollar,1,133.36,133.96,NRB,2026-01-08 14:44:30
82743,2024-04-18,USD,U.S. Dollar,1,133.36,133.96,NRB,2026-01-08 14:44:30
82765,2024-04-19,USD,U.S. Dollar,1,133.37,133.97,NRB,2026-01-08 14:44:30
82787,2024-04-20,USD,U.S. Dollar,1,133.26,133.86,NRB,2026-01-08 14:44:30
82809,2024-04-21,USD,U.S. Dollar,1,133.26,133.86,NRB,2026-01-08 14:44:30
82831,2024-04-22,USD,U.S. Dollar,1,133.26,133.86,NRB,2026-01-08 14:44:30
82853,2024-04-23,USD,U.S. Dollar,1,133.09,133.69,NRB,2026-01-08 14:44:30
82875,2024-04-24,USD,U.S. Dollar,1,133.06,133.66,NRB,2026-01-08 14:44:30
82897,2024-04-25,USD,U.S. Dollar,1,133.02,133.62,NRB,2026-01-08 14:44:30
82919,2024-04-26,USD,U.S. Dollar,1,133.01,133.61,NRB,2026-01-08 14:44:30
82941,2024-04-27,USD,U.S. Dollar,1,133.05,133.65,NRB,2026-01-08 14:44:30
82963,2024-04-28,USD,U.S. Dollar,1,133.05,133.65,NRB,2026-01-08 14:44:30
82985,2024-04-29,USD,U.S. Dollar,1,133.05,133.65,NRB,2026-01-08 14:44:30
83007,2024-04-30,USD,U.S. Dollar,1,133.26,133.86,NRB,2026-01-08 14:44:30
83029,2024-05-01,USD,U.S. Dollar,1,133.19,133.79,NRB,2026-01-08 14:44:30
83051,2024-05-02,USD,U.S. Dollar,1,133.19,133.79,NRB,2026-01-08 14:44:30
83073,2024-05-03,USD,U.S. Dollar,1,133.26,133.86,NRB,2026-01-08 14:44:30
83095,2024-05-04,USD,U.S. Dollar,1,133.18,133.78,NRB,2026-01-08 14:44:30
83117,2024-05-05,USD,U.S. Dollar,1,133.18,133.78,NRB,2026-01-08 14:44:30
83139,2024-05-06,USD,U.S. Dollar,1,133.18,133.78,NRB,2026-01-08 14:44:30
83161,2024-05-07,USD,U.S. Dollar,1,133.29,133.89,NRB,2026-01-08 14:44:30
83183,2024-05-08,USD,U.S. Dollar,1,133.32,133.92,NRB,2026-01-08 14:44:30
83205,2024-05-09,USD,U.S. Dollar,1,133.34,133.94,NRB,2026-01-08 14:44:30
83227,2024-05-10,USD,U.S. Dollar,1,133.31,133.91,NRB,2026-01-08 14:44:30
83249,2024-05-11,USD,U.S. Dollar,1,133.31,133.91,NRB,2026-01-08 14:44:30
83271,2024-05-12,USD,U.S. Dollar,1,133.31,133.91,NRB,2026-01-08 14:44:30
83293,2024-05-13,USD,U.S. Dollar,1,133.31,133.91,NRB,2026-01-08 14:44:30
83315,2024-05-14,USD,U.S. Dollar,1,133.36,133.96,NRB,2026-01-08 14:44:30
83337,2024-05-15,USD,U.S. Dollar,1,133.32,133.92,NRB,2026-01-08 14:44:30
83359,2024-05-16,USD,U.S. Dollar,1,133.31,133.91,NRB,2026-01-08 14:44:30
83381,2024-05-17,USD,U.S. Dollar,1,133.31,133.91,NRB,2026-01-08 14:44:30
83403,2024-05-18,USD,U.S. Dollar,1,133.04,133.64,NRB,2026-01-08 14:44:30
83425,2024-05-19,USD,U.S. Dollar,1,133.04,133.64,NRB,2026-01-08 14:44:30
83447,2024-05-20,USD,U.S. Dollar,1,133.04,133.64,NRB,2026-01-08 14:44:30
83469,2024-05-21,USD,U.S. Dollar,1,133.04,133.64,NRB,2026-01-08 14:44:30
83491,2024-05-22,USD,U.S. Dollar,1,133.0,133.6,NRB,2026-01-08 14:44:30
83513,2024-05-23,USD,U.S. Dollar,1,132.96,133.56,NRB,2026-01-08 14:44:30
83535,2024-05-24,USD,U.S. Dollar,1,132.96,133.56,NRB,2026-01-08 14:44:30
83557,2024-05-25,USD,U.S. Dollar,1,132.66,133.26,NRB,2026-01-08 14:44:30
83579,2024-05-26,USD,U.S. Dollar,1,132.66,133.26,NRB,2026-01-08 14:44:30
83601,2024-05-27,USD,U.S. Dollar,1,132.66,133.26,NRB,2026-01-08 14:44:30
83623,2024-05-28,USD,U.S. Dollar,1,132.72,133.32,NRB,2026-01-08 14:44:30
83645,2024-05-29,USD,U.S. Dollar,1,132.79,133.39,NRB,2026-01-08 14:44:30
83667,2024-05-30,USD,U.S. Dollar,1,133.06,133.66,NRB,2026-01-08 14:44:30
83689,2024-05-31,USD,U.S. Dollar,1,133.02,133.62,NRB,2026-01-08 14:44:30
83711,2024-06-01,USD,U.S. Dollar,1,133.25,133.85,NRB,2026-01-08 14:44:30
83733,2024-06-02,USD,U.S. Dollar,1,133.25,133.85,NRB,2026-01-08 14:44:30
83755,2024-06-03,USD,U.S. Dollar,1,133.25,133.85,NRB,2026-01-08 14:44:30
83777,2024-06-04,USD,U.S. Dollar,1,132.74,133.34,NRB,2026-01-08 14:44:30
83799,2024-06-05,USD,U.S. Dollar,1,133.36,133.96,NRB,2026-01-08 14:44:30
83821,2024-06-06,USD,U.S. Dollar,1,133.1,133.7,NRB,2026-01-08 14:44:30
83843,2024-06-07,USD,U.S. Dollar,1,133.26,133.86,NRB,2026-01-08 14:44:30
83865,2024-06-08,USD,U.S. Dollar,1,133.1,133.7,NRB,2026-01-08 14:44:30
83887,2024-06-09,USD,U.S. Dollar,1,133.1,133.7,NRB,2026-01-08 14:44:30
83909,2024-06-10,USD,U.S. Dollar,1,133.1,133.7,NRB,2026-01-08 14:44:30
83931,2024-06-11,USD,U.S. Dollar,1,133.32,133.92,NRB,2026-01-08 14:44:30
83953,2024-06-12,USD,U.S. Dollar,1,133.41,134.01,NRB,2026-01-08 14:44:30
83975,2024-06-13,USD,U.S. Dollar,1,133.38,133.98,NRB,2026-01-08 14:44:30
83997,2024-06-14,USD,U.S. Dollar,1,133.38,133.98,NRB,2026-01-08 14:44:31
84019,2024-06-15,USD,U.S. Dollar,1,133.4,134.0,NRB,2026-01-08 14:44:31
84041,2024-06-16,USD,U.S. Dollar,1,133.4,134.0,NRB,2026-01-08 14:44:31
84063,2024-06-17,USD,U.S. Dollar,1,133.4,134.0,NRB,2026-01-08 14:44:31
84085,2024-06-18,USD,U.S. Dollar,1,133.4,134.0,NRB,2026-01-08 14:44:31
84107,2024-06-19,USD,U.S. Dollar,1,133.16,133.76,NRB,2026-01-08 14:44:31
84129,2024-06-20,USD,U.S. Dollar,1,133.24,133.84,NRB,2026-01-08 14:44:31
84151,2024-06-21,USD,U.S. Dollar,1,133.55,134.15,NRB,2026-01-08 14:44:31
84173,2024-06-22,USD,U.S. Dollar,1,133.36,133.96,NRB,2026-01-08 14:44:31
84195,2024-06-23,USD,U.S. Dollar,1,133.36,133.96,NRB,2026-01-08 14:44:31
84217,2024-06-24,USD,U.S. Dollar,1,133.36,133.96,NRB,2026-01-08 14:44:31
84239,2024-06-25,USD,U.S. Dollar,1,133.24,133.84,NRB,2026-01-08 14:44:31
84261,2024-06-26,USD,U.S. Dollar,1,133.2,133.8,NRB,2026-01-08 14:44:31
84283,2024-06-27,USD,U.S. Dollar,1,133.42,134.02,NRB,2026-01-08 14:44:31
84305,2024-06-28,USD,U.S. Dollar,1,133.24,133.84,NRB,2026-01-08 14:44:31
84327,2024-06-29,USD,U.S. Dollar,1,133.12,133.72,NRB,2026-01-08 14:44:31
84349,2024-06-30,USD,U.S. Dollar,1,133.12,133.72,NRB,2026-01-08 14:44:31
84371,2024-07-01,USD,U.S. Dollar,1,133.12,133.72,NRB,2026-01-08 14:44:31
84393,2024-07-02,USD,U.S. Dollar,1,133.21,133.81,NRB,2026-01-08 14:44:31
84415,2024-07-03,USD,U.S. Dollar,1,133.32,133.92,NRB,2026-01-08 14:44:31
84437,2024-07-04,USD,U.S. Dollar,1,133.36,133.96,NRB,2026-01-08 14:44:31
84459,2024-07-05,USD,U.S. Dollar,1,133.3,133.9,NRB,2026-01-08 14:44:31
84481,2024-07-06,USD,U.S. Dollar,1,133.28,133.88,NRB,2026-01-08 14:44:31
84503,2024-07-07,USD,U.S. Dollar,1,133.28,133.88,NRB,2026-01-08 14:44:31
84525,2024-07-08,USD,U.S. Dollar,1,133.28,133.88,NRB,2026-01-08 14:44:31
84547,2024-07-09,USD,U.S. Dollar,1,133.3,133.9,NRB,2026-01-08 14:44:31
84569,2024-07-10,USD,U.S. Dollar,1,133.28,133.88,NRB,2026-01-08 14:44:31
84591,2024-07-11,USD,U.S. Dollar,1,133.34,133.94,NRB,2026-01-08 14:44:31
84613,2024-07-12,USD,U.S. Dollar,1,133.4,134.0,NRB,2026-01-08 14:44:31
84635,2024-07-13,USD,U.S. Dollar,1,133.36,133.96,NRB,2026-01-08 14:44:31
84657,2024-07-14,USD,U.S. Dollar,1,133.36,133.96,NRB,2026-01-08 14:44:31
84679,2024-07-15,USD,U.S. Dollar,1,133.36,133.96,NRB,2026-01-08 14:44:31
84701,2024-07-16,USD,U.S. Dollar,1,133.46,134.06,NRB,2026-01-08 14:44:31
84723,2024-07-17,USD,U.S. Dollar,1,133.44,134.04,NRB,2026-01-08 14:44:32
84745,2024-07-18,USD,U.S. Dollar,1,133.44,134.04,NRB,2026-01-08 14:44:32
84767,2024-07-19,USD,U.S. Dollar,1,133.55,134.15,NRB,2026-01-08 14:44:32
84789,2024-07-20,USD,U.S. Dollar,1,133.57,134.17,NRB,2026-01-08 14:44:32
84811,2024-07-21,USD,U.S. Dollar,1,133.57,134.17,NRB,2026-01-08 14:44:32
84833,2024-07-22,USD,U.S. Dollar,1,133.57,134.17,NRB,2026-01-08 14:44:32
84855,2024-07-23,USD,U.S. Dollar,1,133.56,134.16,NRB,2026-01-08 14:44:32
84877,2024-07-24,USD,U.S. Dollar,1,133.61,134.21,NRB,2026-01-08 14:44:32
84899,2024-07-25,USD,U.S. Dollar,1,133.66,134.26,NRB,2026-01-08 14:44:32
84921,2024-07-26,USD,U.S. Dollar,1,133.62,134.22,NRB,2026-01-08 14:44:32
84943,2024-07-27,USD,U.S. Dollar,1,133.67,134.27,NRB,2026-01-08 14:44:32
84965,2024-07-28,USD,U.S. Dollar,1,133.67,134.27,NRB,2026-01-08 14:44:32
84987,2024-07-29,USD,U.S. Dollar,1,133.67,134.27,NRB,2026-01-08 14:44:32
85009,2024-07-30,USD,U.S. Dollar,1,133.67,134.27,NRB,2026-01-08 14:44:32
85031,2024-07-31,USD,U.S. Dollar,1,133.67,134.27,NRB,2026-01-08 14:44:32
85053,2024-08-01,USD,U.S. Dollar,1,133.66,134.26,NRB,2026-01-08 14:44:32
85075,2024-08-02,USD,U.S. Dollar,1,133.66,134.26,NRB,2026-01-08 14:44:32
85097,2024-08-03,USD,U.S. Dollar,1,133.71,134.31,NRB,2026-01-08 14:44:32
85119,2024-08-04,USD,U.S. Dollar,1,133.71,134.31,NRB,2026-01-08 14:44:32
85141,2024-08-05,USD,U.S. Dollar,1,133.71,134.31,NRB,2026-01-08 14:44:32
85163,2024-08-06,USD,U.S. Dollar,1,133.86,134.46,NRB,2026-01-08 14:44:32
85185,2024-08-07,USD,U.S. Dollar,1,134.03,134.63,NRB,2026-01-08 14:44:32
85207,2024-08-08,USD,U.S. Dollar,1,134.04,134.64,NRB,2026-01-08 14:44:32
85229,2024-08-09,USD,U.S. Dollar,1,134.05,134.65,NRB,2026-01-08 14:44:32
85251,2024-08-10,USD,U.S. Dollar,1,134.04,134.64,NRB,2026-01-08 14:44:32
85273,2024-08-11,USD,U.S. Dollar,1,134.04,134.64,NRB,2026-01-08 14:44:32
85295,2024-08-12,USD,U.S. Dollar,1,134.04,134.64,NRB,2026-01-08 14:44:32
85317,2024-08-13,USD,U.S. Dollar,1,134.06,134.66,NRB,2026-01-08 14:44:32
85339,2024-08-14,USD,U.S. Dollar,1,134.06,134.66,NRB,2026-01-08 14:44:32
85361,2024-08-15,USD,U.S. Dollar,1,134.02,134.62,NRB,2026-01-08 14:44:32
85383,2024-08-16,USD,U.S. Dollar,1,134.02,134.62,NRB,2026-01-08 14:44:32
85405,2024-08-17,USD,U.S. Dollar,1,134.01,134.61,NRB,2026-01-08 14:44:32
